followers,is_public,is_collaborative,num_of_songs,num_of_markets_avg,song_popularity_avg,song_popularity_std,song_duration_avg,song_duration_std,num_of_artists,artist_popularity_avg,artist_popularity_std,artist_genres,last_update,first_update,active_period,playlist_name_length,name_score,decade_1900,decade_1910,decade_1920,decade_1930,decade_1940,decade_1950,decade_1960,decade_1970,decade_1980,decade_1990,decade_2000,decade_2010,danceability_avg,danceability_std,energy_avg,energy_std,key_avg,key_std,loudness_avg,loudness_std,mode_avg,mode_std,speechiness_avg,speechiness_std,acousticness_avg,acousticness_std,instrumentalness_avg,instrumentalness_std,liveness_avg,liveness_std,valence_avg,valence_std,tempo_avg,tempo_std,duration_ms_avg,duration_ms_std,time_signature_avg,time_signature_std
358,1,0,200,56.65,8.12,10.5064551586,301667.88,115214.915878,95,13.35,12.6857203185,62,1512432123.0,1433261758.0,79170365.0,22,0,0,0,0,0,0,0,0,0,0.05,0.12,0.3,0.53,0.316792,0.160975138876,0.6542111,0.273860555608,5.3,3.81968585096,-9.555,6.26669301945,0.59,0.491833305094,0.117341,0.0971050782349,0.2501597913,0.337799227822,0.5329969188,0.365117888684,0.238274,0.167527362314,0.162817,0.166219483849,113.40755,30.6608945627,301668.31,115214.869392,3.83,0.721872564931
205,1,0,300,57.04,7.62,6.78200560306,327786.66,98684.0834174,170,17.3063583815,13.6565559445,20,1512427886.0,1433261266.0,79166620.0,29,0,0,0,0,0,0,0,0,0.02,0.05,0.06,0.37,0.5,0.50117,0.0968042411261,0.291906,0.173746030067,5.1,3.23573793747,-16.38216,5.1115747568,0.5,0.5,0.042268,0.0138376723476,0.87502,0.123049988216,0.72232547,0.279273513,0.163095,0.157232344875,0.441466,0.198497531078,111.11875,27.4464839043,327787.0,98684.0686746,3.84,0.463033476112
134,1,0,400,56.66,7.13,5.70728481855,208215.79,77545.4752336,116,13.9159663866,12.8622827097,7,1512433363.0,1428680454.0,83752909.0,26,0,0,0,0,0,0,0,0,0,0.01,0.07,0.56,0.36,0.48701,0.135655408665,0.359018,0.149035605397,5.22,3.56252719288,-14.11337,3.26592830189,0.89,0.312889756943,0.047071,0.0367877188611,0.88864,0.112928696087,0.738161357,0.303980467606,0.176489,0.136287581162,0.503076,0.230074296748,112.41558,19.0788302918,208188.53,77553.4864201,3.91,0.491833305094
158,1,0,400,51.39,6.72,10.9069519115,226344.94,41143.9601572,109,8.83486238532,11.8387590484,12,1512435423.0,1429028518.0,83406905.0,26,0,0,0,0,0,0,0,0,0,0,0.04,0.58,0.38,0.53459,0.108709437953,0.8721,0.0916217768874,5.55,3.56756219287,-5.45586,1.98881565269,0.72,0.448998886413,0.110506,0.0746506032394,0.03737362,0.078081340013,0.0296136631,0.111457194129,0.21526,0.17021957878,0.47369,0.168943937151,115.61491,27.3067966587,226353.58,41145.5563774,4.0,0.141421356237
762,1,0,400,57.08,9.26,8.00951933639,218504.17,66775.9269634,100,11.32,9.28103442511,11,1512436343.0,1433262300.0,79174043.0,29,0,0,0,0,0,0,0,0,0,0,0,0.26,0.74,0.32659,0.0873249214142,0.93325,0.0715624727074,4.81,3.9565009794,-6.0248,2.35538523813,0.72,0.448998886413,0.170174,0.0784907505634,0.0107181273,0.0391974922134,0.69706455,0.298314916923,0.255844,0.153717822857,0.239058,0.158964477906,122.43692,22.617538125,218504.48,66775.923758,3.89,0.527162214124
40,1,0,300,55.48,9.15,8.8728518527,241041.73,42701.1562574,120,14.5853658537,14.4007265113,7,1512428303.0,1442246189.0,70182114.0,27,0,0,0,0,0,0,0,0,0.1,0.19,0.08,0.19,0.44,0.5797,0.109034077242,0.53063,0.173433367897,5.01,3.44236837076,-10.36164,3.16239917632,0.66,0.473708771293,0.039511,0.0141706732021,0.392136,0.259296313325,0.0341342604,0.131681782545,0.173573,0.183619333326,0.55908,0.243418906825,115.27971,27.1289957648,241048.77,42692.8926293,3.94,0.341174442185
78,1,0,400,60.14,12.88,9.05679855136,188806.86,59925.5927056,101,10.7843137255,9.10249637272,5,1512438265.0,1428680846.0,83757419.0,29,0,0,0,0,0,0,0,0.01,0.01,0,0,0.79,0.19,0.54836,0.132518339863,0.64159,0.16409491735,4.73,3.43760090761,-7.9972,2.22743834483,0.58,0.49355850717,0.06194,0.0523591883054,0.3561951,0.240794056935,0.0818649531,0.216640229461,0.21303,0.181211571099,0.71848,0.180934102921,120.13905,26.9123928703,188807.2,59925.5796663,3.89,0.343365694268
124,1,0,300,55.81,8.02,7.5617193812,277473.43,126240.709406,142,17.4121621622,13.7462176882,8,1512425158.0,1439202215.0,73222943.0,27,0,0,0,0,0,0,0,0.01,0.01,0.01,0.19,0.55,0.23,0.44307,0.156809901154,0.239025,0.183767835801,4.98,3.48132158813,-17.59666,6.07088936025,0.71,0.453762052182,0.060408,0.0446984243123,0.918452,0.152980803031,0.8246895,0.226714648876,0.1989,0.191214466503,0.409946,0.268875838788,110.81729,30.7291589248,277473.79,126240.702348,3.8,0.565685424949
260,1,0,200,52.93,5.09,8.43812182894,326490.41,133951.101418,209,15.9601769912,15.3577747733,38,1512438691.0,1433262494.0,79176197.0,19,0,0,0,0,0,0,0,0,0,0.04,0.11,0.33,0.52,0.353881,0.140430053546,0.27837982,0.222965598349,5.36,3.73769982743,-18.34606,7.68266586651,0.57,0.495075751779,0.073411,0.0595073842393,0.764464,0.263563454796,0.4925321036,0.362893372731,0.171387,0.164524669673,0.220463,0.215041094517,106.09234,27.4239750041,326490.78,133951.144681,3.78,0.756042326857
398,1,0,300,53.92,6.38,9.15399366397,254461.63,68161.543947,100,8.29,10.5425755866,15,1512437805.0,1428680816.0,83756989.0,41,0,0,0,0,0,0,0,0,0,0,0,0.19,0.81,0.33917,0.116926904945,0.94761,0.0627960022613,5.15,3.63696301878,-5.08963,2.09303900898,0.63,0.482804308183,0.150748,0.0673846903681,0.0022487405,0.01052958273,0.554864064,0.324181812968,0.239823,0.164682103372,0.187671,0.131118873771,124.78224,22.123425281,254462.01,68161.6057281,3.82,0.554616984954
461,1,0,400,60.68,6.47,6.78152637686,324002.23,120693.905049,131,12.324137931,10.9038953866,3,1512434607.0,1433262086.0,79172521.0,32,0,0,0,0,0,0,0,0,0.03,0.01,0.07,0.38,0.51,0.40494,0.0982531241234,0.292221,0.136945168805,4.64,3.79083104345,-13.26355,4.52126633229,0.5,0.5,0.055673,0.0309263992569,0.89484,0.119393946245,0.4086611286,0.408558525404,0.168644,0.149207367995,0.348331,0.185004265732,113.33412,34.7788357581,324002.58,120693.947695,3.52,0.713862731903
363,1,0,300,59.49,9.45,8.59811025749,260350.48,72476.309261,114,13.8644067797,11.1658644866,7,1512424380.0,1428679643.0,83744737.0,26,0,0,0,0,0,0,0,0,0,0.01,0.1,0.35,0.54,0.53377,0.11073986229,0.603662,0.20843723793,5.55,3.50820466906,-8.78886,3.35330660698,0.32,0.466476151588,0.065802,0.0600650863314,0.463321339,0.309273531786,0.0832866692,0.231318863674,0.228877,0.190962283111,0.57658,0.235291146455,121.15917,31.5063956876,260350.78,72476.3498415,3.74,0.521919534028
131,1,0,300,57.31,7.76,9.36709133082,304441.87,86914.806501,100,9.65,10.1777944566,14,1512427561.0,1428679954.0,83747607.0,28,0,0.01,0,0,0,0,0,0,0,0,0,0.11,0.88,0.35984,0.123314047862,0.88519,0.118217908542,5.09,3.16889570671,-5.14877,1.76003573745,0.41,0.491833305094,0.085199,0.0509262594248,0.0178414284,0.0621985998944,0.1913190651,0.278037566509,0.232734,0.168952465635,0.324762,0.176698013447,124.1949,29.7094549474,304442.25,86914.8041263,3.79,0.534696175412
335,1,0,300,59.25,10.58,8.40021428298,234479.75,54476.3935646,121,12.479338843,10.9944382435,3,1512425435.0,1428679739.0,83745696.0,27,0,0,0,0,0,0,0,0,0.01,0.02,0.11,0.46,0.4,0.60621,0.107965855251,0.68791,0.158396912533,5.49,3.58746428554,-7.78931,2.57244148892,0.48,0.499599839872,0.069133,0.061659245949,0.186642503,0.173496255884,0.0283261696,0.102724362111,0.169027,0.134940099196,0.57208,0.205751387845,122.61479,26.6383180724,234480.21,54476.3370841,3.95,0.217944947177
200,1,0,400,58.64,5.56,5.76943671427,257571.47,81131.5455124,118,11.3114754098,10.5318268364,8,1512425257.0,1428679715.0,83745542.0,24,0,0,0,0,0,0,0.02,0,0.01,0,0.12,0.25,0.6,0.48235,0.12860002916,0.498505,0.196806129668,5.22,3.48304464513,-9.39702,3.81589258753,0.52,0.499599839872,0.05089,0.0397688483615,0.557169903,0.321161870959,0.2096165478,0.347281633048,0.197876,0.192622094849,0.578131,0.235007755912,117.49074,31.6134549053,257563.07,81131.7922795,3.67,0.707884171316
350,1,0,300,59.49,7.35,9.27510107762,287128.62,77110.080129,122,14.1666666667,13.8914442094,16,1512436908.0,1433262356.0,79174552.0,22,0,0,0,0,0,0,0,0,0,0,0.06,0.25,0.69,0.54523,0.106511581999,0.93867,0.0816622379071,5.89,3.53523690861,-4.73814,3.56093385229,0.61,0.48774993593,0.133718,0.0815628437219,0.0447681201,0.0936578188736,0.4831402504,0.348957842311,0.288309,0.227664579632,0.273146,0.220327042108,127.73802,29.9001896208,287151.11,77095.7527656,3.96,0.344093010682
103,1,0,300,61.16,10.36,8.72183466938,251207.16,39522.904232,185,20.1971153846,16.1984267798,6,1512424812.0,1428679673.0,83745139.0,29,0,0,0,0,0,0,0,0,0,0,0.04,0.64,0.32,0.74431,0.0808668900107,0.66184,0.10616390347,5.37,3.42827945185,-7.13158,1.94951838247,0.54,0.498397431775,0.217399,0.0932134813157,0.0982677,0.110861549662,0.0001028629,0.00045005259982,0.171884,0.117475691715,0.5414,0.175188641184,110.36204,32.4201130969,251204.55,39523.9362375,4.01,0.0994987437107
86,1,0,200,58.03,9.57,9.95716325065,199472.45,61523.6633694,111,18.3282442748,14.760398197,12,1512436104.0,1439786161.0,72649943.0,19,0,0,0,0,0,0,0.01,0.01,0.04,0.03,0.1,0.52,0.29,0.60381,0.114978319261,0.405357,0.220653496349,4.68,3.42309801204,-10.58303,4.26868378415,0.7,0.458257569496,0.083242,0.0761498183583,0.711457,0.271340004516,0.0063988183,0.0423092508572,0.193072,0.173703191151,0.652477,0.211396635193,112.10076,24.9960253517,199472.8,61523.6060624,3.84,0.463033476112
218,1,0,300,56.38,7.75,8.6825975376,244741.51,75746.7908799,132,14.7304964539,14.5270007509,6,1512431733.0,1428680283.0,83751450.0,25,0,0,0,0,0,0,0,0,0.02,0.01,0.04,0.44,0.49,0.56811,0.10880624017,0.532608,0.209312497802,5.06,3.43458876723,-9.19038,3.25331830223,0.63,0.482804308183,0.062348,0.053356398829,0.5345571,0.294699266549,0.0180643279,0.0675105599545,0.188872,0.185147196079,0.587469,0.215185984997,114.36928,24.3838371534,244742.55,75746.2332557,3.85,0.384057287393
7,1,0,400,58.91,1.69,4.68976545256,234804.48,42795.8265216,103,2.28155339806,4.82392394707,4,1512430876.0,1488904827.0,23526049.0,24,0,0,0,0,0,0,0,0,0,0,0,0.66,0.34,0.55208,0.0955497441127,0.60282,0.163966361184,6.1,3.30302891298,-7.83652,2.65005550689,0.75,0.433012701892,0.036556,0.0131252605307,0.25224521,0.26019188046,0.0118904429,0.0419809516455,0.151746,0.126913340055,0.497872,0.214875028833,119.07524,28.1669020654,234804.77,42795.7685994,3.93,0.255147016443
261,1,0,300,60.75,7.68,8.95977678293,260169.17,83308.7945512,103,11.0970873786,11.4895601098,15,1512433796.0,1432646030.0,79787766.0,22,0,0,0,0,0,0,0,0,0,0.03,0.16,0.51,0.3,0.52626,0.136987197942,0.36023,0.177169711012,5.39,3.41143664751,-11.81105,3.39641304136,0.59,0.491833305094,0.047181,0.0320482532909,0.62253565,0.307999036543,0.0305041671,0.123347451233,0.176374,0.164265907978,0.418271,0.209944188438,117.5036,27.7308779796,260169.51,83308.724181,3.89,0.343365694268
372,1,0,300,58.2,5.2,6.25459830844,313773.21,120298.055204,105,9.39047619048,10.3367078098,35,1512429680.0,1428680100.0,83749580.0,31,0,0,0,0,0,0,0,0,0,0,0.03,0.52,0.45,0.316646,0.143718470921,0.37987,0.217032183558,6.32,3.30115131431,-13.36561,4.53374983848,0.6,0.489897948557,0.044276,0.0186787372164,0.6367531021,0.352978745256,0.63477533,0.346231038077,0.19211,0.159452257118,0.190648,0.175330858938,114.06087,29.9263530878,313773.58,120298.006452,3.56,0.828492607088
72,1,0,300,60.31,7.49,7.41956198168,166864.41,36225.9509123,103,11.2524271845,9.81846729047,18,1512438353.0,1428680851.0,83757502.0,23,0,0,0,0,0,0,0,0,0,0.01,0.11,0.37,0.51,0.40155,0.115676996417,0.86465,0.103500954102,5.57,3.60625844886,-5.5519,2.63750398104,0.73,0.443959457608,0.064554,0.035018981767,0.0931693957,0.148385339535,0.1296718577,0.269992697754,0.230841,0.171644338733,0.69723,0.217979763052,140.31453,27.8466500127,166864.67,36225.998283,3.99,0.0994987437107
21,1,0,400,43.98,6.71,6.4113883052,172892.55,27770.3411968,107,13.7272727273,9.96804812745,4,1512431683.0,1447630976.0,64800707.0,20,0,0,0,0,0,0,0.04,0.01,0.05,0.06,0.22,0.45,0.17,0.54806,0.104425458582,0.336098,0.155165590245,4.83,3.5300283285,-11.08617,2.23085859729,0.41,0.491833305094,0.05577,0.0543736213618,0.77021,0.211534171944,0.0126733927,0.0557068273877,0.193099,0.127820568372,0.62813,0.201672390525,119.88401,27.1923991419,172892.87,27770.4009509,3.78,0.54
104,1,0,300,54.83,5.35,9.38442859209,276406.95,62907.9921887,116,10.9745762712,17.4848417956,12,1512438946.0,1441597355.0,70841591.0,24,0,0,0,0,0,0,0,0,0,0,0.01,0,0.99,0.72174,0.111685238058,0.72176,0.145196358081,5.35,3.60381742046,-8.03451,2.27794721403,0.5,0.5,0.105569,0.0765876095658,0.0391047532,0.0739506543096,0.5453086239,0.356391698399,0.177613,0.163516052212,0.385012,0.215504497067,132.62439,17.9473477176,276407.37,62907.9976212,3.94,0.369323706252
368,1,0,300,57.23,5.58,7.65137896068,367413.72,129726.544511,122,12.704,13.6346757937,9,1512432224.0,1433261772.0,79170452.0,27,0,0,0,0,0,0,0,0.01,0,0.05,0.11,0.54,0.29,0.48772,0.0911024785612,0.44292,0.148096703542,4.29,3.43597147834,-11.14341,3.72142595008,0.59,0.491833305094,0.056389,0.0404320662222,0.626455,0.209839761425,0.355884145,0.338444482035,0.247155,0.243379822243,0.480198,0.215585313498,117.42763,26.2420111114,367414.07,129726.441714,3.91,0.426497362243
88,1,0,300,57.52,7.2,8.58603517347,253891.58,95748.2822302,126,13.5597014925,13.7006978763,10,1512431038.0,1441596164.0,70834874.0,17,0,0,0,0,0,0,0,0,0.01,0.01,0.14,0.48,0.36,0.3975,0.110780007222,0.14946,0.111079885668,4.81,3.17708986338,-19.30522,5.48475675045,0.62,0.48538644398,0.045211,0.018655915389,0.95,0.0740204025928,0.714509688,0.332379909084,0.111608,0.0361530404807,0.233599,0.17379228665,112.99235,29.3721195042,253891.93,95748.2369692,3.58,0.602992537267
204,1,0,200,55.09,6.77,11.4707061683,223614.16,52649.4119953,100,8.36274509804,11.7996254641,6,1512427668.0,1442246117.0,70181551.0,30,0,0,0,0,0,0,0,0,0.01,0,0.02,0.42,0.55,0.55709,0.118248390687,0.65934,0.160929501335,5.33,3.52719435246,-7.56246,2.3993447498,0.48,0.499599839872,0.046401,0.0358642844485,0.20439185,0.250153926267,0.1288416154,0.254894919067,0.165323,0.12790114218,0.500092,0.228524322417,125.94117,26.6523828661,223614.54,52649.4647641,3.92,0.391918358845
273,1,0,400,58.19,6.03,7.02916068958,233476.68,70515.3954079,122,11.1774193548,11.1304931253,7,1512432488.0,1433261801.0,79170687.0,20,0,0.01,0,0,0,0,0.01,0,0,0.01,0.15,0.49,0.33,0.49514,0.114932677686,0.401982,0.174632567627,5.07,3.54754844928,-10.73328,3.69998982182,0.38,0.48538644398,0.058257,0.0389994365472,0.64634,0.268640603409,0.2988631034,0.362080132486,0.187288,0.179339472108,0.590144,0.249507806018,122.08296,30.2879552093,233476.99,70515.3905319,3.85,0.357071421427
214,1,0,400,54.95,8.75,9.02925799831,303399.22,90148.3880077,121,12.1774193548,10.4511524192,15,1512431842.0,1428680292.0,83751550.0,19,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.95,0.50106,0.109071794704,0.91159,0.102942128888,5.37,3.60459429062,-5.09971,2.25400258782,0.52,0.499599839872,0.106722,0.0835673842836,0.0551330376,0.13623399096,0.4249861006,0.350278744117,0.21907,0.14299748774,0.342441,0.220692834997,153.43918,27.1730646127,303399.66,90148.3867631,4.0,0.0
686,1,0,300,57.38,5.85,8.4075858604,367337.03,112016.196983,101,8.37254901961,10.1381840512,20,1512428610.0,1428680015.0,83748595.0,35,0,0,0,0,0,0,0,0,0,0,0.02,0.28,0.7,0.298052,0.149799674552,0.76099,0.209807173138,5.52,3.18584368731,-7.45783,2.98192517027,0.48,0.499599839872,0.075473,0.0476183638001,0.1072164461,0.203822472435,0.5440268665,0.373314228467,0.204189,0.144451950416,0.152284,0.171926804612,124.26982,28.8099805489,367337.4,112016.186148,3.82,0.477074417675
11,1,0,300,60.12,2.39,6.44809274127,340535.17,146170.69275,246,11.4484126984,16.2138889812,17,1512426611.0,1496769867.0,15656744.0,37,0,0,0,0,0,0,0,0,0,0,0.18,0.29,0.53,0.31607,0.106580724805,0.1434593,0.112875309783,5.12,3.7075059002,-21.65413,5.75602862337,0.59,0.491833305094,0.055645,0.0352730162447,0.92339,0.0983263845567,0.58442825,0.362259091274,0.159184,0.143624838882,0.121926,0.114685524475,103.29755,26.5009647452,340535.54,146170.715365,3.74,0.672606868832
173,1,0,400,54.69,8.66,7.35964673065,338735.1,100788.245859,125,12.8796992481,13.3168656668,8,1512429835.0,1428680115.0,83749720.0,25,0,0,0,0,0,0,0,0,0.02,0,0.04,0.33,0.61,0.48182,0.10273766398,0.46275,0.168994223274,4.91,3.54991549195,-11.22556,3.22291148597,0.51,0.499899989998,0.046958,0.0351195477761,0.5457661,0.272237552508,0.4832767139,0.352526920245,0.154734,0.130871767941,0.433873,0.21918801238,116.46862,21.8234394433,338746.84,100778.140114,3.8,0.565685424949
62,1,0,400,58.78,6.58,7.75651983817,218787.82,62749.8020184,124,11.4140625,10.4549086436,11,1512432288.0,1433261776.0,79170512.0,25,0,0,0,0,0,0,0,0,0.02,0.04,0.17,0.51,0.26,0.52684,0.121374026876,0.435089,0.184128224287,4.87,3.17696395951,-10.93855,3.85629536051,0.81,0.392300904919,0.053462,0.0290402988277,0.84705,0.149059811821,0.4140578973,0.405265251299,0.23729,0.228568729051,0.79692,0.226785876103,116.87372,20.1527901592,218782.37,62748.7890008,3.88,0.430813184571
182,1,0,200,52.07,5.36,9.0127909107,256353.17,62795.8365669,125,10.1481481481,12.3920634808,9,1512432526.0,1428680362.0,83752164.0,19,0,0,0,0,0,0,0,0,0,0,0,0.32,0.68,0.79042,0.09307934035,0.81117,0.118607592927,5.62,3.38756549752,-5.49504,2.42633484878,0.55,0.497493718553,0.191773,0.113318326722,0.130367416,0.163248838665,0.0966695043,0.23022008196,0.145853,0.106958981348,0.68813,0.171234030204,137.50847,20.6006500968,256353.53,62795.7740531,4.01,0.172916164658
106,1,0,400,33.04,4.13,6.3994609148,205300.68,60575.1286699,100,5.9,8.4243694126,3,1512424705.0,1428679666.0,83745039.0,23,0,0,0,0,0,0,0.01,0,0,0,0.01,0.44,0.54,0.33325,0.129767359147,0.1835235,0.148294810215,5.36,3.21098115846,-15.27166,5.61069945055,0.86,0.346987031458,0.058005,0.0469067444511,0.930014,0.134937390682,0.0034421267,0.0274824973345,0.435098,0.320409961137,0.188286,0.163167277982,108.5966,30.0147821581,205287.53,60563.7883028,3.73,0.892804569881
798,1,0,400,57.4,6.45,6.84452335813,418769.12,114759.401266,100,10.03,9.69892262058,36,1512430183.0,1428680148.0,83750035.0,25,0,0,0,0,0,0,0,0.01,0,0,0.03,0.4,0.56,0.273031,0.110356956913,0.63565,0.203537828179,5.29,3.12504399969,-7.95316,2.94543999335,0.57,0.495075751779,0.049232,0.0274532288811,0.0502953823,0.145601924134,0.590218052,0.300941635963,0.172285,0.126179521615,0.140047,0.097678986947,112.01104,25.2021226907,418769.43,114759.50066,3.85,0.476969600708
169,1,0,400,59.42,4.4,6.60605782597,262698.18,72903.7802927,109,7.53211009174,9.18971184556,12,1512425044.0,1435580166.0,76844878.0,30,0,0,0,0,0,0,0,0,0,0,0.06,0.56,0.38,0.57013,0.114449259936,0.63303,0.156802643791,6.31,3.33375164042,-7.50369,2.75023559607,0.72,0.448998886413,0.051464,0.0298726983046,0.30080517,0.262691697108,0.0310937047,0.0797151800009,0.191759,0.164447839813,0.63514,0.18946841531,117.44351,28.9862906635,262698.58,72903.7822245,3.79,0.534696175412
140,1,0,400,55.72,4.69,5.80292167791,206944.97,58793.6904134,102,6.43137254902,6.51921714884,12,1512431397.0,1428680262.0,83751135.0,26,0,0,0,0,0,0,0,0,0,0,0,0.41,0.59,0.47904,0.122540027746,0.73406,0.134012821775,5.04,3.52113618027,-6.93645,2.1729227385,0.84,0.366606055596,0.042,0.0191916075408,0.1499171421,0.212207294091,0.1322473431,0.24565253098,0.152295,0.0947078606822,0.64109,0.229942605665,137.54717,24.7522351116,206945.35,58793.688096,3.98,0.14
183,1,0,300,44.85,6.48,6.85781306249,178295.48,57226.6258639,109,10.7610619469,12.0428984959,10,1512436315.0,1428680722.0,83755593.0,28,0,0,0,0,0,0,0,0.04,0.04,0,0.05,0.52,0.35,0.75237,0.0952602388198,0.58349,0.120597968059,5.01,3.46841462343,-8.85167,2.31537679463,0.77,0.42083250825,0.098551,0.0786667712506,0.24594924,0.218974517839,0.2542719255,0.331361982891,0.174553,0.127778105679,0.85043,0.155826843323,120.47721,28.4400666045,178295.9,57226.5353864,3.99,0.0994987437107
107,1,0,400,59.91,6.96,7.70184393506,245458.23,89080.3077419,106,10.1320754717,11.0257635441,12,1512434680.0,1442931363.0,69503317.0,22,0,0,0,0,0,0,0,0,0,0.03,0.21,0.55,0.21,0.232719,0.114822856344,0.573713,0.229565055117,5.97,3.56217630108,-9.48736,3.0505879352,0.86,0.346987031458,0.066337,0.0633779798589,0.3563460873,0.300295629468,0.5635095407,0.389686883182,0.324391,0.294925852748,0.265654,0.226882108338,110.78357,32.6924974975,245458.57,89080.312559,3.81,0.523354564325
213,1,0,200,60.09,11.48,8.96044641745,293844.91,70368.5700027,100,13.8267716535,11.9672087986,6,1512433899.0,1428680504.0,83753395.0,19,0,0,0,0,0,0,0,0,0,0.04,0.2,0.43,0.33,0.49769,0.139512988284,0.488735,0.170323315712,5.13,3.55430724615,-10.23933,3.71690814806,0.79,0.407308237088,0.044801,0.0228251812479,0.5537947,0.292008503939,0.0981603496,0.238735298666,0.23843,0.18968391102,0.528469,0.22173692552,121.81736,34.6730068072,293845.33,70368.6531528,3.75,0.572276157113
359,1,0,300,58.23,7.04,8.91282222419,314603.99,57128.7983051,122,11.1307692308,12.3184592328,18,1512433379.0,1439203388.0,73229991.0,28,0,0,0,0,0,0,0,0,0,0,0,0.01,0.99,0.67796,0.0999063481467,0.64476,0.163331204612,4.73,3.82061513372,-8.74868,2.58610594091,0.62,0.48538644398,0.07754,0.0641886656661,0.047703527,0.0924925934882,0.653016829,0.29932568373,0.239774,0.207761471221,0.234031,0.17875258079,136.12326,15.3049447282,314604.53,57128.7891026,4.0,0.0
152,1,0,300,54.0,4.51,6.98640823313,356650.74,103649.615119,106,6.80188679245,10.1780561321,8,1512430246.0,1428680154.0,83750092.0,27,0,0,0,0,0,0,0,0,0,0,0.17,0.43,0.4,0.63137,0.108438245559,0.62641,0.188344795256,5.65,3.55070415552,-11.72471,4.55309670729,0.46,0.498397431775,0.050745,0.0234993760555,0.191551754,0.228210294236,0.6218336039,0.327822577294,0.175924,0.144791228408,0.369498,0.215145912803,121.57484,24.203319026,353666.4,103644.815814,3.97,0.221585198062
181,1,0,300,58.11,7.21,7.56478023475,241112.51,99891.506917,100,9.17,8.6510750777,14,1512435999.0,1428680696.0,83755303.0,25,0,0,0,0,0,0,0,0,0,0,0.07,0.56,0.37,0.29543,0.10773135616,0.8417,0.128239502494,5.71,3.8917733747,-6.77804,2.34239055206,0.6,0.489897948557,0.093928,0.0694367742338,0.0269411822,0.092246923986,0.420741765,0.358843399866,0.277672,0.200728873399,0.264093,0.168758082032,127.55324,28.1240198987,241120.79,99887.4037165,3.77,0.58060313468
72,1,0,400,62.0,11.36,6.13273185457,320324.76,44459.4127181,117,10.9830508475,8.09475981454,4,1512428367.0,1434417643.0,78010724.0,31,0,0,0,0,0,0,0,0,0,0,0,0.14,0.86,0.57661,0.0716523405061,0.53094,0.114398323414,5.05,3.58154994381,-10.42769,2.30427907032,0.29,0.453762052182,0.034638,0.0162391735011,0.5454866,0.275302818956,0.6809687124,0.315347951545,0.154462,0.120717687834,0.311775,0.194722850418,126.02072,31.9631444004,320320.54,44457.1564584,3.99,0.223383079037
11,1,0,200,59.77,10.68,10.2964848371,304931.23,99123.7725083,86,15.1374045802,13.8043932374,14,1512430623.0,1490014761.0,22415862.0,18,0,0,0,0,0,0,0,0,0.02,0.04,0.12,0.26,0.56,0.62322,0.106862021317,0.79803,0.141386735941,4.93,3.68308294775,-7.94106,3.4306617782,0.67,0.47021271782,0.139105,0.091430757817,0.13565663,0.15429227541,0.063267435,0.192834250577,0.20054,0.16984229803,0.66456,0.175878612685,141.15752,37.0613672547,304931.6,99123.758509,4.0,0.141421356237
104,1,0,300,53.16,5.72,9.20986427696,271998.46,83981.1714135,123,10.5691056911,13.4841558941,10,1512428845.0,1428680033.0,83748812.0,19,0,0,0,0,0,0,0,0,0,0,0.02,0.21,0.77,0.59911,0.105484206875,0.75819,0.174199580654,5.06,3.51232116982,-7.01429,3.05975733448,0.62,0.48538644398,0.07102,0.0668835839351,0.133727422,0.189743204925,0.2726691691,0.361866078776,0.190832,0.15854669147,0.544616,0.261432739235,126.91983,28.3449714796,271991.63,83975.7257612,3.99,0.172916164658
113,1,0,200,57.96,8.51,10.5541413673,390577.44,97154.1250164,120,14.3692307692,14.6797288078,22,1512430762.0,1433261596.0,79169166.0,24,0,0,0,0,0,0,0,0,0,0,0,0.15,0.85,0.73891,0.0859218359906,0.70937,0.162133195552,5.24,3.7606382437,-9.33233,2.90917389668,0.48,0.499599839872,0.065432,0.0396004163614,0.0387066385,0.0759564948242,0.74809925,0.235619059937,0.170491,0.161909878077,0.42451,0.255168926204,124.18415,12.5590993191,390575.12,97151.4383344,3.99,0.0994987437107
262,1,0,300,55.67,7.5,6.72383818961,181016.92,50896.3076077,123,11.0887096774,9.90357714518,8,1512423654.0,1433260705.0,79162949.0,22,0,0,0,0,0,0,0.03,0,0.01,0.02,0.12,0.33,0.49,0.59939,0.120081130491,0.49126,0.148034564883,5.25,3.60381742046,-9.62863,3.27434353621,0.66,0.473708771293,0.06644,0.0425385589789,0.644474,0.229194212239,0.4207311475,0.365872698404,0.131781,0.0922183915442,0.797741,0.18029164434,133.95957,36.7064424441,181028.18,50898.0242519,3.34,0.874299719776
84,1,0,300,53.34,3.14,6.28970587548,226720.81,41421.0442555,100,3.48,6.72380844462,7,1512436027.0,1433262266.0,79173761.0,24,0,0,0,0,0,0,0,0,0,0,0,0.78,0.22,0.38134,0.108497117012,0.89906,0.0841555488367,4.21,3.0799188301,-4.82143,2.07420511645,0.5,0.5,0.089646,0.0452030649846,0.0075975163,0.0241283929585,0.0451830294,0.141006359031,0.235258,0.153188703356,0.33541,0.148615179911,129.41024,33.3574254508,226721.1,41421.0288357,3.95,0.259807621135
